"label","id","微博正文"
"0","5012130091237717","北京领养超话#北京猫咪领养#圆圆的姑娘芋圆，1岁半，女孩，已免疫驱虫绝育。芋圆是一只走传统路线的猫咪，被救助的时候正随身带着自己的第三窝宝宝，据同一小区的群护大姐说，这只猫咪的前两窝小猫，失踪的失踪、淹死的淹死，竟然没有一只顺利长大。如果不是遇到救助人，芋圆和它第三窝宝贝的命运，可想而知…在顺利度过哺乳期后，芋圆接受了命运的安排，从此不用再为哺育后代疲于奔命，而它的两个宝贝被取名“招财”、“进宝”后，也找到了人类“妈妈”开启了自己的幸福猫生。芋圆现已彻底回归了圆润小猫的身份，开始吃饱睡、睡饱吃，安心往“横向”发展，肉眼可见得日渐丰腴起来，属于那种第一眼就会让人联想到“富足”、“赚钱了”的存在。相比其他猫咪，芋圆在动作上会慢小半拍，每次跳跃都伴随着“duang，duang~~”特效，会拼命夹着它的大烟嗓向人问好，绝对算得上一个有故事的良家美猫。她是一位跟谁都很投（头）缘（圆）的小猫（真的只是虚胖）！开口是个小烟嗓，但烟起来的夹子音也能萌死人。爱蹭人、爱呼噜、爱踩奶，一只非常情绪稳定的小圆猫！不知道谁有福气能把芋圆带回家！希望您是长驻北京（非合租非平房，优先考虑自有住房），经济稳定（谢绝学生领养），家人允许，三“心”爆棚（爱心、耐心和责任心），科学喂养（喂皇家以上猫粮，或福摩猫粮且不笼养），不离不弃（不因任何原因转送和丢弃），定期免疫，有病及时就医，接受家访和签定领养协议。如果符合以上领养要求，请填写领养申请表👉👉👉O网页链接，领养请联系：15801338637，支持#领养代替购买#随手公益！🙏感谢转发和扩散！"
"1","5012121992036597","#家寻宝贝#寻找2010年出生2023年在四川省南充市嘉陵区双镇失踪的张忆涵，男，失踪时头发很短，患自闭症。爷爷奶奶睡午觉，妈妈去上班没有告知要看着孩子，爷爷奶奶午觉醒来，发现孩子不见了。家人四处寻找无果。父张建，母龙正敏，妹张欣悦。家住泥土砌的瓦房。已报警，已采血。O网页链接"
"0","5011717370937799","【夏末雨陈泽野】好看～热门小说～阅读-（夏末雨陈泽野）笔趣阁❗书名：《夏末雨陈泽野》❗主角：夏末雨陈泽野全文请到公#众#号〖神山文学〗发个主角名，就行了　　“我没事！”顾子峰当下打断了厉云泽的话。　　厉云泽一脸的担忧，兄弟这会儿有没有事，他很清楚。　　苏钧离蹙着剑眉，瑶瑶不见了，顾奶奶又走了……这对顾子峰来说，是很大的打击吧？　　顾子峰手已然攥紧，只是，冷峻如雕的脸上除了淡漠，没有多余的表情。　　“萧景……”顾子峰轻启薄唇。　　“峰少？”萧景一脸的凝重。　　顾子峰看向他，“你留下。”　　萧景点了头，顾子峰已然转身抬脚……　　厉云泽看着顾子峰和苏钧离离开，才皱着眉头看向萧景，“子峰这是……”　　“少夫人失踪了！”萧景附身上前，小声说道。　　厉云泽瞬间瞪大了眼睛，“怎么会？”　　萧景一脸的沉重，没有多说什么。　　厉云泽给身后的几个医生交代了下，也没有管顾家人因为顾奶奶的离开而伤心，径自追了顾子峰而去……　　逝者已逝，总不能让活着的人也不清不楚的不见了吧？　　而且，还是在他的医院里面！　　顾子峰急匆匆的到了病房，鹰眸凌厉的划过病床……　　掀起的一角，那样子，按照常规，完全是瑶儿自己掀被起床的。　　顾子峰并没有着急去找简瑶，而是眸光犹如探测仪一样，犀利的划过病房后，才冷静沉着的看着每一处。　　脑子里是离开病房前这里的一切，每一处，都没有挣扎过的痕迹……或者是因为行动不便留下的印记。全文请到公#众#号〖神山文学〗发个主角名，就行了"
"1","5012121054351142","寻亲类别：家寻宝贝超话宝贝回家编号：654023姓名：黄满妹身高：155CM性别：女出生日期：1969-04-18失踪日期：2009-05-30失踪人户籍所在地：广东省河源市紫金县失踪地点：广东省东莞市樟木头镇特征描述：丹凤眼，颧骨较高，人偏清瘦。失踪时衣着：不详其他资料失踪经过：被寻人是我妈妈，爸爸妈妈因感情出问题离异。离异后妈妈就外出，一开始两年，妈妈还经常打电话给姑姑和舅舅联系，2009年5月30日给家人打了一次电话，此后再也没有与家人联系。十几年了家人都不知道妈妈在哪里，如今我长大成人了，很想知道妈妈在哪里过的好不好，今特来宝贝回家寻子网求助帮忙寻找，非常感谢！登记人与被寻人关系：母女口音：广东省河源市紫金县口音注册时间：2023-06-14失踪人是否有疾病：否跟进志愿者：阿冬婆"
"1","5012020140704702","我发布了：河南10岁男孩列车上失踪曹地:失踪时10岁家属：于2000年1月25日在湖北襄阳市南下某列车上失踪家人从未放弃寻找，望好心人提供线索信息来源:失踪者妈妈#河南#湖北襄阳#寻人##快手#@快手L小仙女攒钱不容易的快手视频"
"1","5012016199369110","微博寻人超话河南10岁男孩列车上失踪曹地:失踪时10岁家属：于2000年1月25日在湖北襄阳市南下某列车上失踪家人从未放弃🧐，望好心人提供线索信息来源:失踪者妈妈👩🏻#河南##湖北襄阳#L红尘天下谁不苦的微博视频"
"0","5011404872748308","#身边暖警#【23年！800公里！警徽照亮回家路】“23年了，我终于见到哥哥了，警察同志，太感谢你们了！”看到失散的亲人，魏大姐激动地说。O23年！800公里！警徽照亮回家路"
"1","5011390295704185","#合阳县3岁半女童离奇失踪，已5日未回警方介入调查#陕西省渭南市合阳县一名三岁半女童在家门口离奇失踪，至今已有5日。家人、村民和政府多方持续搜寻未果，家人盼知情人提供线索。昨日，当地警方已经成立专班调查此事。"
"0","5011382305294666","那个从马来西亚吉隆坡到杭州的华裔女孩已经找到了，平平安安。星岛日报今天（3月12日）报道：“马来西亚吉隆坡一名华裔女子通过手游结识中国网友后，在未告知家人的情况下飞往中国杭州见面，一度下落不明。周二（12日），内地红星新闻报道，从权威渠道获悉，失踪女子已被找到，目前平安。”[机智]评几句：中国是全世界治安最好的，没有之一。这是马来西亚女网友和中国男网友奔现奔出个国际新闻。也算是，中国和马来西亚互免签证之后的一个小意外。"
"0","5011370405528325","中亚到伊朗的铁路将建，除此之外，中亚到南亚的1000兆瓦输电项目在3月8日已签署，投资11.6亿美元，从塔吉克斯坦吉尔吉斯斯坦输往阿富汗和巴基斯坦。下个月开工，2025年底完工。亚洲类似这样的项目很多，比如吉尔吉斯、哈萨克和乌兹别克三国准备联合投资水电站，伊拉克要土库曼斯坦的天然气等。伊朗德黑兰地铁负责人刚刚宣布，经过七年谈判，确定将从中国采购791节地铁。实际上新兴国家的城市正在迎来新的一波城市化，和基建高潮。开罗的新首都交给中国，沙特的红海科技城交给中国，印尼的新首都大概率也是交给我们。铁路层面，中越北部铁路敲定，雅万高铁延长线敲定，中老铁路延伸到柬埔寨敲定，泰国线在加速。搞笑的是，马来西亚一个22岁女孩失踪了，家人报警后才发现她飞到杭州去和手游网友奔现，最新信息是人已平安找到。"
"0","5141664881186160","真实故事改编，一只橘猫是如何拯救了一个人的一生#佳片奇遇季#L笑嗝屁的微博视频"
"0","5141966624656505","#烽火问鼎计划#稍早些，人们在基辅为前美国海军陆战队员、21岁的伊桑·赫特维克举行了葬礼。2022年2月，也就是战争爆发当月，伊桑就从加利福尼亚来到了乌克兰，最初是为逃离乌克兰的数百万妇女和儿童提供援助，随后获得了战斗医疗资格，而在加入前线部队担任医务人员之前，伊桑就开始训练乌克兰军人。2023年12月，伊桑参加了惨烈的阿夫迪夫卡之战，负责守卫一座掩体，当他手下的1名士兵受伤时，冒着俄军的猛烈火力，伊桑试图将受伤的战友拖回掩体，不幸被俄军子弹击中，最终牺牲。因为激烈战斗的缘故，伊桑最初被列为失踪人员，家人和战友花费了几个月时间寻找他的遗体，但只查到他的遗体被埋在俄军战线后方，一直到2024年12月，作为俄乌双方交换的一部分，伊桑的遗体才被送回乌克兰，并最终通过DNA比对确认身份。伊桑的葬礼极为庄严、肃穆，等待了超过一年的家人们获赠了乌克兰和美国两国国旗，母亲莱斯利·赫特维克告诉在场的人们，她的儿子是“为自由而战”牺牲，“他太年轻了，但他死时是一位真正的英雄，我为他所做的一切感到非常自豪，他来到这里是为了你们的人民，为了乌克兰这个国家，为了自由而战。这就是伊桑所代表的，自由。”伊桑“固执、坚强、严肃。但他充满爱心，心地柔软”，“我们知道我们会想念他，但我们会在天堂见到你，伊桑，因为你和我妈妈以及所有先我们而去的人在一起，斯拉瓦·乌克兰。”家人们计划将伊桑的遗体带回美国，安葬在家乡加利福尼亚。伊桑在乌克兰的战友、同样是前美国海军陆战队员的杰伊·安德鲁斯说：“我们找回了他的遗体，这很好，因为当你得知你的朋友被埋葬在尘土中，而你不知道他在哪里时，你会感到不安，他回来了，他要回家了，就像每个海军陆战队员应该做的那样。”伊桑像这场战争中很多为乌克兰而战的外国士兵一样，“真心实意地向帮助别人”，“事实显而易见，一个国家正在遭受入侵，无辜的人正在死去，妇女和儿童都是如此，你只是坐在那里，接受训练，过着你习惯的生活，看新闻，却什么也不做？我理解赫特维克为什么来，这也是我来的原因。”不知道朋友们看了上面这段文字有何感想，或许是我过于感性的缘故，我在看这段文字并将其告诉朋友们的时候，很感动，眼睛很不舒服，“没人比乌克兰人更想要和平”，我们都痛恨这场该死的战争，所以才成为朋友，不曾谋面的朋友。尽管特朗普出卖了乌克兰，不再为乌克兰提供军事援助，不再与乌克兰分享情报，但包括泽连斯基在内，乌克兰人依然感谢美国对乌克兰提供的帮助，这也是我本人尊敬拜登总统以及那些乌克兰支持者的主要原因。"
"0","5141965474890056","我的妈真的能上1000➕浅浅的试一试这个能不能破1000➕秋天的烦恼一定要被冬天的雪埋藏你是雪碧里炸开的气泡，是初雪里飘落的雪花想要在初雪降临之时，收到来自喜欢的人的亲吻你知道吗，下第一场雪表白的话成功率超过90%初雪总该做些有意义的事，比如，和你在一起。第一场雪下过的午后想和你分享感动金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。"
"0","5141660347138059","其实这绝对是我蹭的最猛的一次爱了爱了真的吗？希望能上推荐，因为我是香香软软的小蛋糕🍰嘻嘻😁💔💔💔💔💔浅浅的试一试这个能不能破1000➕💔我不该在学习，我应在江湖悠悠！饮一壶浊酒！姑娘！敢问芳名？看姑娘身姿如燕谈吐不凡想必是出自大户人家！不知小生可有这个机会与姑娘一同饮酒作诗？今夜月光莹莹洒在姑娘发丝与眉眼间小生不自禁就看醉了～姑娘好功夫！真是巾帼不让须眉啊！在下佩服！佩服！曾经有人与我说英雄难过美人关在下不信可如今见了姑娘才知什么叫金风玉露一相逢便胜却人间无数～快哉！快哉啊！哈哈哈哈！不知是怎样的三世情缘才让小生又遇到了姑娘今夜月光正好如果能与姑娘月下练剑倒也不负恩泽哎！姑娘小心！刀剑无眼小心伤了姑娘！金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立你说得对好一个安塞腰鼓！🥁🥁🥁🥁一捶起来就发狠了，忘情了路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕"
"0","5141659463190506","希望能上推荐，因为我是香香软软的小蛋糕🍰嘻嘻😁💔💔💔💔💔浅浅的试一试这个能不能破1000➕💔我不该在学习，我应在江湖悠悠！饮一壶浊酒！姑娘！敢问芳名？看姑娘身姿如燕谈吐不凡想必是出自大户人家！不知小生可有这个机会与姑娘一同饮酒作诗？今夜月光莹莹洒在姑娘发丝与眉眼间小生不自禁就看醉了～姑娘好功夫！真是巾帼不让须眉啊！在下佩服！佩服！曾经有人与我说英雄难过美人关在下不信可如今见了姑娘才知什么叫金风玉露一相逢便胜却人间无数～快哉！快哉啊！哈哈哈哈！不知是怎样的三世情缘才让小生又遇到了姑娘今夜月光正好如果能与姑娘月下练剑倒也不负恩泽哎！姑娘小心！刀剑无眼小心伤了姑娘！金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立你说得对好一个安塞腰鼓！🥁🥁🥁🥁一捶起来就发狠了，忘情了路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕"
"0","5141957521703738","这个真的好蹭十几分钟就破1.4w金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立场持有异议，认为他可能受到了不公正的指责。还有部分网友对李明德的行为提出了批评，认为他的一些做法不够职业。总体来看，大部分网友支持黄子韬的处理方式，认为他展现了一个负责任艺人的形象。"
"0","5141955248655247","这个我已经蹭一晚上了你们快去试试金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立场持有异议，认为他可能受到了不公正的指责。还有部分网友对李明德的行为提出了批评，认为他的一些做法不够职业。总体来看，大部分网友支持黄子韬的处理方式，认为他展现了一个负责任艺人的形象。#工作人员放马天宇李明德片场照##生活手记#"
"0","5010997603467775","为什么不想点开dy，因为我每次点开dy都给我推送找失踪人视频、找失踪狗视频、转运视频、点赞给父母家人积福视频、道德绑架评论顶热度视频、捐款视频、各种广告视频……，我还就被道德绑架上了，不忍心不给点赞评论增加热度，可点了后，一次又一次，两次又两次，无数次循环，真受不了，我好像那个冤大头给了dy大数据错觉"
"0","5010954540286482","跟你终于做到了就算有日早上无叫你起床我失踪了一日你下班给我电话我无接无回复你微信等你一句问候我都无若无其事地跟我说起床出门到店吃饭收工洗澡晚安而我对你再无期待也不会怪责你点解不关心我问我行踪彼此心照不宣过去就过去彼此默契地无再提起我也释怀了你根本就不在乎我没关系我依然在我剩下不多的日子里尽力对你好能见一面就一面珍惜跟你见面的时光日后我离开了你都无憾不过可惜的是我很想跟你去一次一号公路玩等到你的戒指能跟你去纹身不过我知道我等不到了不过也谢谢你愿意带我去见你爸爸令我曾经有过你把我当家人你老婆的错觉我也知道根本无可能跟你妈妈你弟弟吃饭也无可能坐你所谓有点为了我买的开篷车一切都只是你随口说吧了没关系一切是我心甘情愿的愿你一切安好就好。"
"0","5010907994261450","刚看完马航失踪十年的家人的纪录片亲人的离去不是一场暴雨，而是此生漫长的潮湿十年的巨大打击让他们患上了抑郁症，时不时就会幻听，耳鸣，恍惚中都会听到亲人呼喊自己的声音县状元光荣考进北大的儿子下落不明，父亲从此一蹶不振有个老人的儿子儿媳孙子都在那架飞机上，伴侣也受不了沉重的打击抑郁症去世，活在世上的唯一念想就是找到失踪真相然而495页的飞机报告都无法解释MH370失踪的原因“因意外事件下落不明满两年，可向人民法院申请宣告死亡”他们害怕申请死亡证明，依然对亲人抱有一丝希望23年3月马来西亚宣布重启对马航事件的调查，不论可能性多大，希望早日能给家属一个交代吧#马航飞机失事#"
"0","5141949187622707","到了河池金城江区，就会想起一段心酸往事。这里的一个朋友，大学毕业留在杭州打拼几年，却被一个自认为是自己朋友的人，以投资为名，坑了所有积蓄，对于从小城出来的打工人来说，天真的塌了，所以他就采取跟踪等手段找到这个人的家，讨钱，去了第二次，就被对方以精神狂想症送进了7院，一关就是三个月，家人在他失踪了三个月后，终于找到他并带他出院回家，这三个月他经历了什么，没人知道，我们也曾一起寻找他未果，反正回家后，好好的一个人，真的精神失常了。今天来到这里，不知道他是否安好，是否恢复正常生活，只愿他脱离了原来的地方，能安稳度过余生吧！人啊，有时真的不知道经历一个什么意外，就会改变原有的生活，所以过好每一天，真的不是说说的，而是践行的每一天。都切过且珍惜吧！"
"0","5140624904294610","#微博声浪计划##听见微博#欢迎收听新一期节目，今天我们继续「神怪追凶」系列，2009年7月11日的夜晚，台湾新北市林口派出所接到一起失踪报案，失踪者名叫阿雄，52岁，独自居住在新北市泰山的一所公寓中。6月12日，阿雄回到台北看望母亲，在返程之后，家人便与家人失去了联系。伴随着调查的深入，警方发现，阿雄从事的是地下钱庄的业务，早年间还是娱乐圈中知名的R2歌舞团中的一员，并很快锁定了三名嫌疑人。在专案组成立的这天，恰好是农历七月初一，伴随着鬼月，离奇的时间接踵而来。包公庙的鬼将、浴室中突然出现的尸臭味，太子庙的离奇遭遇，突然改道的台风...冥冥之中究竟是否真的有神鬼的帮助呢？请听我们细细讲来...#听见微博##微博声浪计划##播客#脱口秀超话#悬疑案件##案件改编#叉点FM的微博音频"
"0","5141603137358843","今天给粉丝们推荐一部电影《帕丁顿熊3：秘鲁大冒险》，《帕丁顿熊3：秘鲁大冒险》是一部由道格尔·威尔森执导的奇幻冒险动画电影，讲述了帕丁顿熊与布朗一家前往秘鲁，探望在那里养老的露西婶婶的故事。然而，他们发现露西婶婶已经失踪，于是帕丁顿和家人踏上了一段穿越亚马逊雨林、探索秘鲁山区的冒险之旅，以找回失散的亲人。在这段旅程中，他们不仅要应对复杂的地形和恶劣的天气，还要与野生动物互动，并解开一系列谜团。"
"0","5141523411504427","脑海里的故事是，爱爱的家人被黑羽盗一害死，被收为养女然后成为黑羽家的金鸾。爱爱疑心家人死因，请求新新调查，爱上新新。新新一开始不愿为爱爱得罪伯父，后来也爱上爱爱，就在他决定着手追查时，爱爱失踪了！一番探查下，原来是黑羽盗一把她关起来了！新新驱车前往黑羽宅和伯父对峙，激战过后，黑羽盗一倒在血泊之中，新新带着爱爱扬长而去！但我不知道后面怎么写，就这样浪费了养父女的设定，忏悔。"
"1","5140258959919430","【#14岁中国男孩在菲被绑架手指被断#】一名14岁中国男孩日前在菲律宾大马尼拉地区被绑架，5天后被找到。这起谜团重重的案件引发菲律宾社会不安。菲律宾媒体3月2日报道称，因为救援行动不力，警方反绑架大队代理主管、警察上校埃尔默·拉盖已经被解除行政职务。上述受害男孩与其司机2月20日在其就读的学校附近失踪，被绑男孩2月25日晚在帕拉纳克市一条街道上被找到，警方称发现其右手小拇指缺失。据多家菲律宾媒体披露，受害男孩为中国籍，在医院接受治疗后已经出院。司机则已被杀害，警方在布拉干省一辆被遗弃的面包车上发现了尸体。报道称，绑架犯手段残忍，杀害了司机，并切断了被绑学生的一根手指，以此逼迫其家人付高额赎金。L看看新闻KNEWS的微博视频"
"0","5141480257360269","58岁的乌克兰保卫者瓦西里·卡齐米尔科在被俘虏近三年后返回家园。他亲自剥去了失踪士兵巷上印有他照片的横幅。该男性于2025年2月5日从俄罗斯的俘虏中返回，并于3月3日抵达家乡。两年来，卡齐米尔科的家人对他一无所闻，因为在全面入侵开始时，他正在马里乌波尔服役，此前他曾参加乌克兰东部反恐行动和联合部队行动。2022年3月，家人与瓦西里失去了联系，几年后，红十字会才首次提供了有关此人的信息。乌克兰UA超话#俄乌冲突##关注俄乌局势最新进展##关注俄乌局势最新进展#L生于基辅的微博视频"
"0","5141416598569024","找文超话求找文：小说大概叫XX都市，应该是10年左右出版的小说，类型是灵异言情，女主的家人失踪的蹊跷，女主想办法寻找家人的踪迹，在寻找的过程中总有人来追杀女主，途中遇到了男主，男主且枪法很好，主角所在的城市有一座桥，晚上的时候会有怪物出现，一般人不敢过去，记不太清了，谢谢各位啦"
"0","5141917638855943","你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立场持有异议，认为他可能受到了不公正的指责。还有部分网友对李明德的行为提出了批评，认为他的一些做法不够职业。总体来看，大部分网友支持黄子韬的处理方式，认为他展现了一个负责任艺人的形象。！"
"0","5141823669928797","演员李俊良超话#闲的没事来看李俊良#早上好～良家人那“失踪”已久的李某Lshi阿宋啊的微博视频"
"0","5141214337434405","实时同步|风莫村告示栏今日更新速报各位乡亲父老，今日告示栏有重要通知三条，走过路过不要错过！【1L】：一蓝衣稚童迷路后持续哭泣已两小时，请家长速来认领！【2L】：一孩童涉嫌恃萌行凶，见者速报！【3L】：一紫衣美人伤重失踪，家人极为担心，见者请速联系！❗️请相关家长仔细阅读告示栏内容发放场次：5.16；5.17晚；（3.15道林发放少量粒牌）锦衣卫票据一张领取封口贴/告示单锦衣卫票据三张领取一粒立牌，可叠加"
"1","5141127695172125","姓名：何丽萍身高：155CM性别：女出生日期：1982-07-13失踪日期：2003-02-01（大约）失踪人户籍所在地：广西壮族自治区贵港市平南县大坡镇失踪地点：广东省中山市小榄镇特征描述：脸型圆脸，眼睛稍大，体型适中。失踪经过：姐姐当时在广东省中山市小榄镇某服装厂打工，大约2003年2月份过了春节的一天中午，下班吃过饭，姐姐说出去一下后失踪；多年来家人多方寻找、打听无果。登记人与被寻人关系：姐妹关系口音：广西贵港平南口音"
"0","5139896607969667","【出院后，他第一时间将锦旗送到派出所！】2月19日下午，息烽县养龙司镇居民郑某在家人的陪同下将一面印有“真情在英勇护民平安”的鲜红锦旗送到遵义市公安局播州分局乌江派出所，以此表达对派出所全体民辅警的感谢和认可。期间，郑某一再紧握着民警的双手，称自己刚出院便叫上家人将这面提前准备好的锦旗送了过来。时间回溯到1月16日19时许。乌江派出所接群众报警称，其家人郑某在乌江镇坪塘村下寨组长槽山采药时摔伤，目前联系不上，疑似昏迷。时间就是生命！接警后，值班民警迅速组织警力赶往事发地开展救援工作。因警情发生地处于悬崖陡壁，而陡壁下方则是水流湍急的乌江河，车辆无法到达，又遇冬季夜幕降临，山路湿滑视野受限，搜救工作面临困难险阻。为尽快找到失踪人员郑某，乌江派出所立即将此事上报分局指挥中心，并与辖区消防救援大队共同开展搜救工作。处警民辅警及消防救援队一边高声呼喊受伤人员名字，一边沿着山险陡坡进行仔细寻找，历经8小时拉网式的搜救，最终于次日凌晨4时许在长槽山悬崖陡坡处找到了意识不清的郑某。救援人员随即包扎固定郑某受伤部位，用保温毯帮其保暖御寒，随后将其在担架上固定好，准备下山。此时夜色正浓，林野之间漆黑一片，山路狭窄、荆棘丛生。救援人员指挥照明、镰刀开道、轮换抬人。十余人，一条心，凌晨5时许，终于安全下山，将郑某送医治疗。据事后了解，郑某当日到人迹罕至的山中采药，不料一脚踩空，从崖上摔下，造成腿部、腰部多处骨折。因救援及时、诊治得当，目前郑某已无大碍。来源：遵义市公安局播州分局乌江派出所"
